"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Zeb22",0.00168155840723831,0.129905501150175,0.648,0.627,1,"heterozygous","Zeb2","astrocytes"
"Cd2ap1",0.0016894511160252,0.161806761978721,0.416,0.383,1,"heterozygous","Cd2ap","astrocytes"
"Decr1",0.00172702513828486,0.150033312608676,0.134,0.105,1,"heterozygous","Decr1","astrocytes"
"Ust",0.00172855568451027,-0.277310095862392,0.095,0.125,1,"heterozygous","Ust","astrocytes"
"Gbe1",0.00175732675155318,-0.108422163546448,0.17,0.208,1,"heterozygous","Gbe1","astrocytes"
"Nfat51",0.00176049963388868,0.11339617649455,0.728,0.709,1,"heterozygous","Nfat5","astrocytes"
"Gm11149",0.00176537556151049,0.160121886032592,0.345,0.306,1,"heterozygous","Gm11149","astrocytes"
"Colec12",0.00179614677137499,-0.474512462425008,0.11,0.139,1,"heterozygous","Colec12","astrocytes"
"C030018K13Rik",0.00179982378279787,0.176996158062424,0.337,0.305,1,"heterozygous","C030018K13Rik","astrocytes"
"Rfx4",0.00181706407457702,0.147451547259289,0.597,0.565,1,"heterozygous","Rfx4","astrocytes"
"Uba5",0.00184876229450353,-0.101915813397162,0.175,0.214,1,"heterozygous","Uba5","astrocytes"
"Vegfa1",0.00185591561101994,0.142289271054838,0.726,0.724,1,"heterozygous","Vegfa","astrocytes"
"Ss18",0.00186484876088892,-0.108853414702896,0.173,0.212,1,"heterozygous","Ss18","astrocytes"
"Tmod21",0.00188645318247972,-0.127326770966842,0.385,0.435,1,"heterozygous","Tmod2","astrocytes"
"Syne1",0.00193382282548849,0.103700621463887,0.859,0.844,1,"heterozygous","Syne1","astrocytes"
"Olfm12",0.00193667303316255,-0.118471668365972,0.14,0.175,1,"heterozygous","Olfm1","astrocytes"
"Ptpn2",0.00194429367087609,-0.128990381574779,0.165,0.201,1,"heterozygous","Ptpn2","astrocytes"
"Fzd6",0.00197057876632491,0.142696924571235,0.103,0.076,1,"heterozygous","Fzd6","astrocytes"
"Chrm3",0.0020461511186245,-0.11201732908321,0.089,0.119,1,"heterozygous","Chrm3","astrocytes"
"Lcat",0.00205723241089236,0.140562198473372,0.191,0.157,1,"heterozygous","Lcat","astrocytes"
"Dnajc6",0.00212511853961327,-0.393106253702819,0.121,0.151,1,"heterozygous","Dnajc6","astrocytes"
"Ube2g1",0.00216115845908567,-0.106989956204811,0.339,0.387,1,"heterozygous","Ube2g1","astrocytes"
"Bmp7",0.0021977163826388,-0.108912581658681,0.104,0.136,1,"heterozygous","Bmp7","astrocytes"
"Lrrk1",0.00225662311922579,-0.244625392059495,0.076,0.103,1,"heterozygous","Lrrk1","astrocytes"
"Pou3f31",0.00225960973839659,0.164170017383952,0.454,0.424,1,"heterozygous","Pou3f3","astrocytes"
"Ccser1",0.00227076081508532,-0.121918347758994,0.255,0.296,1,"heterozygous","Ccser1","astrocytes"
"Amot",0.0023097108290693,-0.113036493244148,0.216,0.259,1,"heterozygous","Amot","astrocytes"
"Cdh191",0.00235580934939346,-0.196347203504164,0.54,0.567,1,"heterozygous","Cdh19","astrocytes"
"Plekho1",0.00236822920223473,0.106328826441937,0.153,0.121,1,"heterozygous","Plekho1","astrocytes"
"Txlng",0.00237543817762928,-0.122223391448925,0.209,0.251,1,"heterozygous","Txlng","astrocytes"
"Micu2",0.00246003781789155,0.146499643970127,0.161,0.13,1,"heterozygous","Micu2","astrocytes"
"Slmap1",0.00246212475256668,-0.136022535114506,0.373,0.423,1,"heterozygous","Slmap","astrocytes"
"Thbs3",0.00251578897046424,0.120276004003375,0.107,0.081,1,"heterozygous","Thbs3","astrocytes"
"Tmem218",0.00251698910934241,0.127830900739661,0.124,0.096,1,"heterozygous","Tmem218","astrocytes"
"Setx",0.00253004840108071,-0.124799732379949,0.268,0.311,1,"heterozygous","Setx","astrocytes"
"Cnot2",0.00253573302291033,-0.124360859419938,0.421,0.466,1,"heterozygous","Cnot2","astrocytes"
"Kdm5b",0.00254977765137009,-0.143389875413078,0.353,0.394,1,"heterozygous","Kdm5b","astrocytes"
"Sltm1",0.00260885165015321,-0.113288383061587,0.438,0.486,1,"heterozygous","Sltm","astrocytes"
"Tmem259",0.00261794226946165,-0.11101123960655,0.171,0.208,1,"heterozygous","Tmem259","astrocytes"
"Pdia6",0.00266705182469621,0.138323285456746,0.166,0.135,1,"heterozygous","Pdia6","astrocytes"
"Heph",0.00269801681035505,-0.105556058868596,0.075,0.101,1,"heterozygous","Heph","astrocytes"
"Prkaa2",0.00275216293317104,-0.111073465012086,0.191,0.228,1,"heterozygous","Prkaa2","astrocytes"
"Mboat21",0.00276303000537593,-0.149275498018422,0.54,0.574,1,"heterozygous","Mboat2","astrocytes"
"Bcat2",0.00286182424281306,0.116514046392054,0.182,0.148,1,"heterozygous","Bcat2","astrocytes"
"Grhl1",0.00287475090847289,0.178247377206177,0.285,0.254,1,"heterozygous","Grhl1","astrocytes"
"Astn2",0.00288290547556816,-0.137325112973207,0.605,0.648,1,"heterozygous","Astn2","astrocytes"
"Vps35",0.00289157186292656,-0.105106060659084,0.153,0.188,1,"heterozygous","Vps35","astrocytes"
"Cntln",0.00300479455132143,-0.118193082091522,0.139,0.172,1,"heterozygous","Cntln","astrocytes"
"Adamts10",0.00302405212139263,-0.134387431161547,0.11,0.14,1,"heterozygous","Adamts10","astrocytes"
"Mkln11",0.00308767284402268,-0.107816210793006,0.57,0.62,1,"heterozygous","Mkln1","astrocytes"
"Zfp641",0.00311511704015297,-0.114649077728788,0.255,0.295,1,"heterozygous","Zfp641","astrocytes"
"Slc30a10",0.00313403256035042,0.141185135909029,0.335,0.303,1,"heterozygous","Slc30a10","astrocytes"
"Mfge8",0.00316334840963186,0.127188447255145,0.538,0.505,1,"heterozygous","Mfge8","astrocytes"
"Tmem56",0.003177636247427,0.194392183856289,0.324,0.296,1,"heterozygous","Tmem56","astrocytes"
"Trim22",0.0031916749527809,0.265820068371584,0.286,0.254,1,"heterozygous","Trim2","astrocytes"
"Ube2d2a",0.0032301556791646,-0.108172262217275,0.331,0.381,1,"heterozygous","Ube2d2a","astrocytes"
"Msi1",0.00323136333802176,0.168819841447366,0.35,0.318,1,"heterozygous","Msi1","astrocytes"
"Phtf2",0.00326030164256937,-0.110089845958349,0.121,0.153,1,"heterozygous","Phtf2","astrocytes"
"Gm26512",0.00327180152599439,-0.104724265738196,0.411,0.461,1,"heterozygous","Gm26512","astrocytes"
"P2ry141",0.00329659714819185,-0.101561492042015,0.192,0.232,1,"heterozygous","P2ry14","astrocytes"
"Neat11",0.00332021853742507,-0.128598163923496,0.548,0.585,1,"heterozygous","Neat1","astrocytes"
"Wls1",0.00333754643678149,-0.154175323063261,0.332,0.377,1,"heterozygous","Wls","astrocytes"
"Nsun7",0.00336434653826282,0.112051677125622,0.137,0.108,1,"heterozygous","Nsun7","astrocytes"
"Crk1",0.00344326474279281,-0.107179796890263,0.158,0.193,1,"heterozygous","Crk","astrocytes"
"Gm12224",0.00349503956269152,0.16235021357541,0.192,0.161,1,"heterozygous","Gm12224","astrocytes"
"Gdi21",0.00350345373516114,-0.102473168692854,0.264,0.305,1,"heterozygous","Gdi2","astrocytes"
"Sptbn4",0.00351585654869255,-0.108330409225922,0.084,0.11,1,"heterozygous","Sptbn4","astrocytes"
"Itih3",0.00355909466459283,0.170383014745738,0.241,0.207,1,"heterozygous","Itih3","astrocytes"
"Atxn7l1",0.00357901251846721,0.163332480541421,0.376,0.344,1,"heterozygous","Atxn7l1","astrocytes"
"Snx13",0.00363252525748665,0.136025048807188,0.38,0.346,1,"heterozygous","Snx13","astrocytes"
"Sema6d",0.00367866311575013,0.12686124489634,0.749,0.745,1,"heterozygous","Sema6d","astrocytes"
"Pik3ca",0.00370281431565945,-0.10042674130674,0.278,0.322,1,"heterozygous","Pik3ca","astrocytes"
"Pum1",0.00370445172230243,-0.115976672358513,0.384,0.432,1,"heterozygous","Pum1","astrocytes"
"Slc12a21",0.00371230728345876,-0.146357879108235,0.106,0.136,1,"heterozygous","Slc12a2","astrocytes"
"Nckap5",0.00374725590912217,0.117074102658388,0.794,0.786,1,"heterozygous","Nckap5","astrocytes"
"Cdh121",0.00385200419777711,-0.104413464296991,0.098,0.128,1,"heterozygous","Cdh12","astrocytes"
"Lars22",0.00394716112053396,-0.101902071690967,0.456,0.506,1,"heterozygous","Lars2","astrocytes"
"Birc6",0.00407168226486855,-0.100690436959267,0.574,0.621,1,"heterozygous","Birc6","astrocytes"
"Tex9",0.00409915609834006,0.144494135796307,0.163,0.134,1,"heterozygous","Tex9","astrocytes"
"Ppm1a1",0.0041136656048747,-0.104800496923249,0.236,0.276,1,"heterozygous","Ppm1a","astrocytes"
"Timp4",0.00416396571111789,-0.102148373502151,0.186,0.223,1,"heterozygous","Timp4","astrocytes"
"Rere1",0.00430006736637061,-0.111090781281586,0.744,0.772,1,"heterozygous","Rere","astrocytes"
"Col5a2",0.00447438246069202,0.126258667032738,0.116,0.09,1,"heterozygous","Col5a2","astrocytes"
"Tmf1",0.00463381839027051,-0.105108186687385,0.107,0.135,1,"heterozygous","Tmf1","astrocytes"
"Ndrg41",0.0046798996358688,-0.112605703135405,0.237,0.275,1,"heterozygous","Ndrg4","astrocytes"
"Rarb",0.00473515670995265,0.135550435856586,0.198,0.166,1,"heterozygous","Rarb","astrocytes"
"Ppp2r5a1",0.0047403582275958,0.139400867746337,0.51,0.485,1,"heterozygous","Ppp2r5a","astrocytes"
"Fbxo10",0.00484305732452998,0.176478183607572,0.143,0.117,1,"heterozygous","Fbxo10","astrocytes"
"Dnajc27",0.0048856956202071,0.114017964716715,0.138,0.11,1,"heterozygous","Dnajc27","astrocytes"
"Rps18",0.00500716400968628,-0.105920485905015,0.091,0.117,1,"heterozygous","Rps18","astrocytes"
"Gm35552",0.00505808947482375,0.185815836831134,0.336,0.306,1,"heterozygous","Gm35552","astrocytes"
"Rubcn",0.00510524219854946,-0.106544052395755,0.134,0.164,1,"heterozygous","Rubcn","astrocytes"
"Rps6ka31",0.00514275884443692,-0.12449184154288,0.254,0.292,1,"heterozygous","Rps6ka3","astrocytes"
"Pi4ka",0.00515629019584227,-0.10436740689184,0.426,0.472,1,"heterozygous","Pi4ka","astrocytes"
"Sorcs2",0.00525092453875176,0.135841230286502,0.477,0.447,1,"heterozygous","Sorcs2","astrocytes"
"Cs",0.00526818154795579,0.169837553053612,0.369,0.343,1,"heterozygous","Cs","astrocytes"
"Csrp11",0.00530861922531164,0.136425053376829,0.529,0.508,1,"heterozygous","Csrp1","astrocytes"
"Sh3glb2",0.00545478112810285,0.144714090058291,0.323,0.293,1,"heterozygous","Sh3glb2","astrocytes"
"Luc7l31",0.00550463781217748,0.118204980388648,0.639,0.623,1,"heterozygous","Luc7l3","astrocytes"
"Hs6st31",0.0055097535216243,-0.14082312655225,0.165,0.199,1,"heterozygous","Hs6st3","astrocytes"
"4930505G20Rik",0.00554760961502285,0.136683487599552,0.119,0.094,1,"heterozygous","4930505G20Rik","astrocytes"
"Itgb3bp1",0.00561374875938224,0.121330503596322,0.196,0.165,1,"heterozygous","Itgb3bp","astrocytes"
"Zfp386",0.00564034952404085,0.14994306155671,0.161,0.134,1,"heterozygous","Zfp386","astrocytes"
"Kansl1l",0.00574538832763621,-0.129921005614557,0.529,0.56,1,"heterozygous","Kansl1l","astrocytes"
"Tst",0.00577890730004739,0.146120532173849,0.154,0.128,1,"heterozygous","Tst","astrocytes"
"Gm165991",0.00585968434258552,0.182114720711803,0.251,0.223,1,"heterozygous","Gm16599","astrocytes"
"Ptch1",0.00591377882300978,0.196469503603344,0.547,0.538,1,"heterozygous","Ptch1","astrocytes"
"Dbx2",0.00593772325891576,-0.110878163160949,0.43,0.472,1,"heterozygous","Dbx2","astrocytes"
"Nr3c11",0.00608069103298269,0.160473474154461,0.472,0.445,1,"heterozygous","Nr3c1","astrocytes"
"Pdzph1",0.0060834388850045,-0.142849238958918,0.282,0.32,1,"heterozygous","Pdzph1","astrocytes"
"Tmem131",0.0060844387321065,-0.101072318525946,0.29,0.331,1,"heterozygous","Tmem131","astrocytes"
"Zfand5",0.00615819942408968,-0.108905008885742,0.247,0.286,1,"heterozygous","Zfand5","astrocytes"
"Dhx40",0.00624306636965649,0.130302395831955,0.19,0.16,1,"heterozygous","Dhx40","astrocytes"
"Tcerg1",0.00637701000063567,-0.107992052283818,0.181,0.215,1,"heterozygous","Tcerg1","astrocytes"
"Hsp90b1",0.00641623426015556,0.159311433716622,0.306,0.274,1,"heterozygous","Hsp90b1","astrocytes"
"Nr2e1",0.00650903470125176,0.191672748607373,0.215,0.19,1,"heterozygous","Nr2e1","astrocytes"
"Mrpl48",0.00659206324400762,-0.105973703641098,0.109,0.137,1,"heterozygous","Mrpl48","astrocytes"
"Pantr2",0.00662268640845754,0.163303668332843,0.365,0.338,1,"heterozygous","Pantr2","astrocytes"
"Tmtc21",0.00683901556619891,-0.111841663340446,0.586,0.618,1,"heterozygous","Tmtc2","astrocytes"
"Hectd2os",0.00685122774187861,0.152386348795324,0.164,0.136,1,"heterozygous","Hectd2os","astrocytes"
"Fbxo2",0.00690764808892029,0.116689472360975,0.116,0.091,1,"heterozygous","Fbxo2","astrocytes"
"Apod1",0.00696872971890768,-0.277280271949609,0.099,0.125,1,"heterozygous","Apod","astrocytes"
"Ercc6l21",0.00704105317697556,0.147606525489597,0.211,0.182,1,"heterozygous","Ercc6l2","astrocytes"
"Gm416091",0.00716011377458803,0.104811226090081,0.116,0.092,1,"heterozygous","Gm41609","astrocytes"
"Sh3rf12",0.00717495446966433,-0.116833627205636,0.285,0.325,1,"heterozygous","Sh3rf1","astrocytes"
"Gm13266",0.00722366053626964,0.120892952181339,0.119,0.095,1,"heterozygous","Gm13266","astrocytes"
"Man1a21",0.00737678125701634,-0.119504626730583,0.237,0.275,1,"heterozygous","Man1a2","astrocytes"
"Cbx3",0.0074133593242711,0.148077597102137,0.232,0.207,1,"heterozygous","Cbx3","astrocytes"
"Cldn10",0.0074421724943292,0.155392774821357,0.438,0.415,1,"heterozygous","Cldn10","astrocytes"
"Eogt",0.00745641355934119,0.209646767572277,0.267,0.242,1,"heterozygous","Eogt","astrocytes"
"Klhl12",0.0074727114205687,0.151726104752238,0.155,0.128,1,"heterozygous","Klhl12","astrocytes"
"Nebl",0.00750948828958066,0.11390018423716,0.844,0.861,1,"heterozygous","Nebl","astrocytes"
"Dapk11",0.00781631771245252,0.12763653391773,0.274,0.241,1,"heterozygous","Dapk1","astrocytes"
"Washc3",0.0079245031097503,0.109883397487764,0.141,0.115,1,"heterozygous","Washc3","astrocytes"
"Fam227a",0.00805105212867642,0.118658716818341,0.13,0.105,1,"heterozygous","Fam227a","astrocytes"
"Pfkp",0.00823361624671842,-0.110997897440521,0.372,0.408,1,"heterozygous","Pfkp","astrocytes"
"Eif3h",0.00834062800823558,-0.100581011705459,0.139,0.169,1,"heterozygous","Eif3h","astrocytes"
"Chchd10",0.00842995658113964,0.117792960935661,0.118,0.094,1,"heterozygous","Chchd10","astrocytes"
"Cacna1e",0.00850054844519334,-0.106475879756137,0.105,0.13,1,"heterozygous","Cacna1e","astrocytes"
"Vcp",0.00857709017666254,0.141018559542009,0.243,0.214,1,"heterozygous","Vcp","astrocytes"
"Akap131",0.00867580148842329,-0.112833834310738,0.319,0.359,1,"heterozygous","Akap13","astrocytes"
"Nox1",0.00867762168929605,0.12504530573479,0.119,0.096,1,"heterozygous","Nox1","astrocytes"
"Ube3c",0.00873041701770599,-0.120090853618475,0.406,0.441,1,"heterozygous","Ube3c","astrocytes"
"Mtus1",0.00878200140051079,0.136129167302998,0.155,0.129,1,"heterozygous","Mtus1","astrocytes"
"Cacna1a1",0.00880385411774786,0.156199812130429,0.242,0.212,1,"heterozygous","Cacna1a","astrocytes"
"Cat",0.00885875620946465,0.135047199689085,0.101,0.079,1,"heterozygous","Cat","astrocytes"
"Phyh",0.00897268831588851,0.111724301662484,0.134,0.11,1,"heterozygous","Phyh","astrocytes"
"Nsa2",0.00907225905685687,-0.100557733457182,0.088,0.112,1,"heterozygous","Nsa2","astrocytes"
"Polr3h",0.00942907722622925,-0.100124765991357,0.274,0.31,1,"heterozygous","Polr3h","astrocytes"
"Mllt61",0.00949782205690357,-0.107001281557947,0.114,0.14,1,"heterozygous","Mllt6","astrocytes"
"Ppp1r1a1",0.00955947587626484,-0.1928254453737,0.079,0.102,1,"heterozygous","Ppp1r1a","astrocytes"
"Dcc",0.00957700849362928,0.170876430050828,0.59,0.569,1,"heterozygous","Dcc","astrocytes"
"Dennd2a",0.00960484556077049,0.112778701630126,0.246,0.217,1,"heterozygous","Dennd2a","astrocytes"
"Ccny",0.00978988864894696,-0.117643095056559,0.346,0.387,1,"heterozygous","Ccny","astrocytes"
"Gm207131",0.00985288459935761,0.106891270407253,0.781,0.782,1,"heterozygous","Gm20713","astrocytes"
"Man2a11",0.00986634679006336,-0.121403386253561,0.134,0.162,1,"heterozygous","Man2a1","astrocytes"
"Zbtb16.11",5.05651422831371e-130,1.29850500718987,0.49,0.153,1.6324450534688e-125,"control","Zbtb16","astrocytes"
"Etnppl.1",1.82981583862658e-67,0.925637453554209,0.356,0.133,5.90737745342204e-63,"control","Etnppl","astrocytes"
"Hif3a.1",3.99843652500383e-67,0.757548301257824,0.456,0.211,1.29085524773224e-62,"control","Hif3a","astrocytes"
"Paqr8.11",7.11124701566145e-65,0.671503387505772,0.788,0.641,2.29579498653614e-60,"control","Paqr8","astrocytes"
"Kcnn2.1",1.66951943031614e-55,0.630721913719987,0.796,0.669,5.38987652883263e-51,"control","Kcnn2","astrocytes"
"Gm47283.12",4.60295520186935e-54,-0.779929760431125,0.329,0.53,1.4860180573715e-49,"control","Gm47283","astrocytes"
"Nxn.1",1.12242445006608e-49,0.597270880814508,0.625,0.401,3.62363509459333e-45,"control","Nxn","astrocytes"
"Fkbp5.12",7.19490610464344e-48,1.04158082987127,0.195,0.047,2.32280348682309e-43,"control","Fkbp5","astrocytes"
"Lrrc8c.1",1.3339941374211e-47,0.704642130076904,0.395,0.202,4.30666667325029e-43,"control","Lrrc8c","astrocytes"
"Cpeb4.1",1.00727795110324e-46,-0.626290780332394,0.715,0.798,3.2518961373417e-42,"control","Cpeb4","astrocytes"
"Azin1.11",1.77141062900356e-43,0.660345486841307,0.386,0.2,5.71882207467509e-39,"control","Azin1","astrocytes"
"Spire1.12",1.4867508439707e-40,0.499700727499938,0.802,0.703,4.79982642467501e-36,"control","Spire1","astrocytes"
"Mapk4.11",3.00253303677848e-40,0.519746097379436,0.792,0.654,9.69337765593565e-36,"control","Mapk4","astrocytes"
"9330159F19Rik.11",6.71927810487657e-39,0.535029963321491,0.647,0.481,2.16925174337835e-34,"control","9330159F19Rik","astrocytes"
"Dclk1.1",2.88439614432878e-38,-0.402111317598211,0.899,0.906,9.31198451235105e-34,"control","Dclk1","astrocytes"
"Tsc22d3.11",4.26858989819007e-38,0.59692944471126,0.31,0.148,1.37807156273168e-33,"control","Tsc22d3","astrocytes"
"C130071C03Rik.12",1.13862597596786e-37,-0.487168095630961,0.722,0.808,3.67594010081465e-33,"control","C130071C03Rik","astrocytes"
"Per1.12",2.24630004473387e-37,0.521775095300986,0.272,0.116,7.25195506441882e-33,"control","Per1","astrocytes"
"Cables1.1",1.22217496592301e-35,0.526895365435572,0.516,0.337,3.94566965998584e-31,"control","Cables1","astrocytes"
"Fam171b.11",2.4901354293931e-35,0.52585059135146,0.707,0.584,8.0391532202527e-31,"control","Fam171b","astrocytes"
"Mertk.1",8.55478320306311e-34,0.39721840681643,0.852,0.818,2.76182620927689e-29,"control","Mertk","astrocytes"
"Klf9.12",9.32440323607378e-34,0.509437743894531,0.586,0.417,3.01029034073406e-29,"control","Klf9","astrocytes"
"Asic2.11",2.2153438190174e-33,0.47369788546446,0.632,0.469,7.15201598531578e-29,"control","Asic2","astrocytes"
"Sox2ot.11",4.3264945225151e-33,-0.568082141819095,0.394,0.544,1.39676549164878e-28,"control","Sox2ot","astrocytes"
"Vcl.1",3.10158627150552e-32,0.481728088420022,0.766,0.651,1.00131611189284e-27,"control","Vcl","astrocytes"
"Lhfp.1",2.46773711824646e-31,0.48185906418785,0.602,0.431,7.96684251254686e-27,"control","Lhfp","astrocytes"
"Disp3.1",2.63439834092792e-31,-0.5910193400397,0.174,0.32,8.5048916038517e-27,"control","Disp3","astrocytes"
"Mtss2.1",5.8415498389405e-31,-0.493353519648992,0.544,0.661,1.88588595000355e-26,"control","Mtss2","astrocytes"
"Fabp7.1",2.36868380379151e-30,-0.540087237446074,0.091,0.212,7.6470587921605e-26,"control","Fabp7","astrocytes"
"Arntl.1",3.03317152521743e-30,-0.551507419365027,0.254,0.397,9.79229095201195e-26,"control","Arntl","astrocytes"
"Fam214a.11",5.53010527715101e-30,0.486848574387327,0.53,0.363,1.78533918767543e-25,"control","Fam214a","astrocytes"
"Gm40578.1",6.42898581113499e-30,-0.54736437950418,0.476,0.596,2.07553377926682e-25,"control","Gm40578","astrocytes"
"Rin2.1",7.78731070281839e-30,0.396726246360847,0.411,0.246,2.51405538729789e-25,"control","Rin2","astrocytes"
"Usp53.1",1.5401599041277e-29,0.568044549240909,0.606,0.471,4.97225223448586e-25,"control","Usp53","astrocytes"
"Gpt2.11",2.54474995046042e-29,0.474224564508424,0.296,0.153,8.21547074006643e-25,"control","Gpt2","astrocytes"
"Fam107a.1",3.80502941915791e-29,0.52002422786562,0.575,0.43,1.22841569768094e-24,"control","Fam107a","astrocytes"
"Mir9-3hg.1",7.56990912011055e-29,-0.517194320416455,0.538,0.651,2.44386946033649e-24,"control","Mir9-3hg","astrocytes"
"Nrros.1",1.53165688404912e-28,0.378842276619632,0.142,0.042,4.94480108446419e-24,"control","Nrros","astrocytes"
"Meis2.11",2.17577953092541e-28,-0.424885113032464,0.756,0.817,7.0242866376396e-24,"control","Meis2","astrocytes"
"Rhou.11",2.19314599508047e-28,0.537921563831033,0.385,0.235,7.08035253051778e-24,"control","Rhou","astrocytes"
"Cspg5.1",2.52715709120495e-28,-0.414658929568112,0.803,0.847,8.15867395324606e-24,"control","Cspg5","astrocytes"
"Mxi1.11",2.5162528255754e-26,0.4860766869721,0.455,0.303,8.12347062208761e-22,"control","Mxi1","astrocytes"
"Ptprd.11",1.55122268999945e-25,0.319261339357279,0.907,0.832,5.00796733239424e-21,"control","Ptprd","astrocytes"
"Pla2g7.1",5.36607853617326e-25,-0.441909890520536,0.652,0.74,1.73238479461818e-20,"control","Pla2g7","astrocytes"
