"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
7.69212103206687e-08,-0.229604520226256,0.081,0.167,0.00248332435399247,"heterozygous","Ttpal","DOWN","Ttpal"
7.7506097958879e-08,0.321546560310737,0.543,0.434,0.00250220686650445,"heterozygous","Rps19","UP","Rps19"
8.16406682165431e-08,0.347767470957037,0.291,0.186,0.00263568733270288,"heterozygous","Cox17","UP","Cox17"
8.43116520542124e-08,0.33877216346347,0.13,0.054,0.00272191737491819,"heterozygous","Igf1","UP","Igf1"
8.50688625722711e-08,-0.530984289198907,0.426,0.522,0.0027463631592832,"heterozygous","Tspan5","DOWN","Tspan5"
9.20708963886411e-08,-0.235766797314047,0.11,0.206,0.00297241681901089,"heterozygous","Tob2","DOWN","Tob2"
9.36464045327046e-08,0.318475945138927,0.411,0.29,0.00302328052393383,"heterozygous","Ndufa6","UP","Ndufa6"
9.49453924662279e-08,0.323350355244328,0.525,0.418,0.0030652170503797,"heterozygous","Eef2","UP","Eef2"
9.52949858521407e-08,-0.47569002785495,0.176,0.277,0.00307650332325051,"heterozygous","Casp4","DOWN","Casp4"
9.68453222665763e-08,0.338565542954502,0.236,0.135,0.00312655438405415,"heterozygous","Ikzf2","UP","Ikzf2"
9.70457756382717e-08,0.358133521086976,0.394,0.284,0.00313302582070597,"heterozygous","Zfp618","UP","Zfp618"
1.03704225300048e-07,-0.265973734293129,0.052,0.123,0.00334798720958676,"heterozygous","Gm43813","DOWN","Gm43813"
1.09159002392478e-07,0.27199182742933,0.849,0.801,0.00352408923323875,"heterozygous","Gpx1","UP","Gpx1"
1.09342088250792e-07,0.345835488376854,0.238,0.137,0.00352999997708856,"heterozygous","Acsf2","UP","Acsf2"
1.11373944230634e-07,-0.287041290597036,0.139,0.239,0.00359559641554179,"heterozygous","Tgfb1i1","DOWN","Tgfb1i1"
