"","p_val","gene","diffexpressed","celltype"
"4552",0.00882285678924614,"Abhd10","UP","mural.cells"
"4553",0.00908968288759022,"Tmem131","DOWN","mural.cells"
"4554",0.00920244016022044,"4632427E13Rik","UP","mural.cells"
"4555",0.0092077483728033,"Adipor2","DOWN","mural.cells"
"4556",0.00922562543577856,"Per3","DOWN","mural.cells"
"4557",0.00927599256198965,"Actr2","DOWN","mural.cells"
"4558",0.00929382524770592,"Gabpa","DOWN","mural.cells"
"4559",0.00934145381190653,"Cox7c","DOWN","mural.cells"
"4560",0.0094063417521987,"Arhgef2","DOWN","mural.cells"
"4561",0.00945673895092949,"Foxn3","UP","mural.cells"
"4562",0.00960925087275076,"Zfp74","UP","mural.cells"
"4563",0.0098438129517721,"Epha4","UP","mural.cells"
"4564",2.57244679839183e-41,"Gm40418","UP","fibroblasts"
"4565",4.11221173102391e-17,"Lncpint","DOWN","fibroblasts"
"4566",5.21352005926513e-17,"Gm13561","UP","fibroblasts"
"4567",1.57483536375868e-15,"Arpp21","UP","fibroblasts"
"4568",3.90681875429821e-15,"Fgf1","UP","fibroblasts"
"4569",4.47756853308654e-14,"Gm15398","UP","fibroblasts"
"4570",1.40555171658596e-13,"Etl4","UP","fibroblasts"
"4571",2.50483206641449e-13,"Smad3","DOWN","fibroblasts"
"4572",3.27587791009754e-13,"Cttnbp2","UP","fibroblasts"
"4573",9.5331350612039e-13,"Nav3","DOWN","fibroblasts"
"4574",3.41265293677949e-12,"Gm47283","UP","fibroblasts"
"4575",3.87775730085877e-12,"Pcdh15","UP","fibroblasts"
"4576",7.45876127111285e-12,"Astn2","UP","fibroblasts"
"4577",3.01682225320555e-11,"Gm29260","UP","fibroblasts"
"4578",3.12265564457208e-11,"Luzp2","UP","fibroblasts"
"4579",3.43701181436653e-11,"Arhgap15","UP","fibroblasts"
"4580",4.04811871449105e-11,"Strbp","UP","fibroblasts"
"4581",1.15830076304454e-10,"Cdh9","UP","fibroblasts"
"4582",1.42046566785073e-10,"Hrh3","DOWN","fibroblasts"
"4583",2.02086630599453e-10,"Xpr1","DOWN","fibroblasts"
"4584",2.24866564201953e-10,"Fstl4","UP","fibroblasts"
"4585",4.04854592729236e-10,"Nrxn3","UP","fibroblasts"
"4586",5.6944354524283e-10,"Dgkg","DOWN","fibroblasts"
"4587",8.23035935662955e-10,"Pde4d","UP","fibroblasts"
"4588",2.07393097152595e-09,"Tenm2","DOWN","fibroblasts"
"4589",2.12283249927373e-09,"Nckap5","DOWN","fibroblasts"
"4590",2.51060996133498e-09,"Cox17","DOWN","fibroblasts"
"4591",2.52399549599554e-09,"Zeb2","UP","fibroblasts"
"4592",3.24763268009564e-09,"Sik2","DOWN","fibroblasts"
"4593",8.51782591680483e-09,"Ano3","UP","fibroblasts"
"4594",8.62800131118024e-09,"Caln1","DOWN","fibroblasts"
"4595",1.7781664280269e-08,"Ptk2b","DOWN","fibroblasts"
"4596",2.4949613798776e-08,"Asic2","UP","fibroblasts"
"4597",2.64199214879443e-08,"Ros1","UP","fibroblasts"
"4598",3.27498764932695e-08,"Per1","DOWN","fibroblasts"
"4599",3.47361916902326e-08,"Ube3a","UP","fibroblasts"
"4600",4.89484389173972e-08,"9530059O14Rik","DOWN","fibroblasts"
"4601",5.57548142976978e-08,"Cdh10","UP","fibroblasts"
"4602",5.96315735531075e-08,"Col24a1","UP","fibroblasts"
"4603",6.25039999012224e-08,"Brinp1","UP","fibroblasts"
"4604",7.48249480478455e-08,"Tmcc3","DOWN","fibroblasts"
"4605",9.12769139292845e-08,"Elmo1","UP","fibroblasts"
"4606",1.2045314286898e-07,"Thsd7b","DOWN","fibroblasts"
"4607",1.25636196940453e-07,"Gm16351","UP","fibroblasts"
"4608",1.34634523448222e-07,"Car4","DOWN","fibroblasts"
"4609",1.37079127722794e-07,"Shank2","DOWN","fibroblasts"
"4610",1.47586674428762e-07,"Nrg3os","UP","fibroblasts"
"4611",1.88659668859903e-07,"Schip1","DOWN","fibroblasts"
"4612",2.20031795422952e-07,"Camk2a","DOWN","fibroblasts"
"4613",2.49258702449284e-07,"Zfp804b","DOWN","fibroblasts"
"4614",2.72829611403238e-07,"Slc4a4","UP","fibroblasts"
"4615",2.86376962951787e-07,"Srcin1","DOWN","fibroblasts"
"4616",3.08106058687641e-07,"Wls","UP","fibroblasts"
"4617",4.012632627871e-07,"Cetn3","UP","fibroblasts"
"4618",4.60882091466663e-07,"Cpne4","UP","fibroblasts"
"4619",4.74307788741136e-07,"Mir124-2hg","UP","fibroblasts"
"4620",4.83921979342308e-07,"Enah","DOWN","fibroblasts"
"4621",5.15610005407877e-07,"Galnt18","DOWN","fibroblasts"
"4622",5.81423190401896e-07,"Gm42418","DOWN","fibroblasts"
"4623",6.7228864689256e-07,"Syt7","DOWN","fibroblasts"
"4624",7.2386029531682e-07,"Flnb","DOWN","fibroblasts"
"4625",7.46589424524256e-07,"Ece2","DOWN","fibroblasts"
"4626",7.55522607158368e-07,"Sel1l3","UP","fibroblasts"
"4627",8.29509667198994e-07,"Hecw2","UP","fibroblasts"
"4628",9.13523278857342e-07,"Cacna1c","DOWN","fibroblasts"
"4629",1.05263417663416e-06,"Ipo5","DOWN","fibroblasts"
"4630",1.13750912334819e-06,"Sema6a","DOWN","fibroblasts"
"4631",1.16148286942084e-06,"Mapk10","DOWN","fibroblasts"
"4632",1.21404534712526e-06,"Slc17a7","DOWN","fibroblasts"
"4633",1.57002135658759e-06,"Rbfox1","UP","fibroblasts"
"4634",1.66487669818917e-06,"Fhit","DOWN","fibroblasts"
"4635",1.80492631989247e-06,"Cxadr","DOWN","fibroblasts"
"4636",1.93088317590735e-06,"Pdgfb","DOWN","fibroblasts"
"4637",2.00993898681644e-06,"Dbp","DOWN","fibroblasts"
"4638",2.04659772684987e-06,"Maf","UP","fibroblasts"
"4639",2.43952614667847e-06,"Adamtsl1","DOWN","fibroblasts"
"4640",2.45443871517509e-06,"Sorbs2os","UP","fibroblasts"
"4641",2.70200228983147e-06,"Camkv","DOWN","fibroblasts"
"4642",2.76780622250432e-06,"Pantr1","UP","fibroblasts"
"4643",2.84198820620091e-06,"Rnf150","DOWN","fibroblasts"
"4644",2.84393606723684e-06,"Dlgap4","DOWN","fibroblasts"
"4645",4.0448492576813e-06,"Lrtm1","UP","fibroblasts"
"4646",4.04597717744396e-06,"Fkbp5","DOWN","fibroblasts"
"4647",4.14515174343763e-06,"Ciart","DOWN","fibroblasts"
"4648",4.31001418757141e-06,"Ak4","DOWN","fibroblasts"
"4649",4.50551469186958e-06,"Man1a","UP","fibroblasts"
"4650",5.31855836879854e-06,"Sh3gl3","DOWN","fibroblasts"
"4651",5.60877323773221e-06,"Rab8b","DOWN","fibroblasts"
"4652",5.63073855941874e-06,"Slc24a4","DOWN","fibroblasts"
"4653",5.76298107555773e-06,"Gm46367","UP","fibroblasts"
"4654",5.87457691713162e-06,"Fhl2","DOWN","fibroblasts"
"4655",5.97627221861325e-06,"Ctnna2","DOWN","fibroblasts"
"4656",6.15198237078601e-06,"Selenow","DOWN","fibroblasts"
"4657",7.16112162249164e-06,"Nsun7","UP","fibroblasts"
"4658",7.63798720900676e-06,"Ap2b1","DOWN","fibroblasts"
"4659",7.95894006427326e-06,"Cux2","DOWN","fibroblasts"
"4660",8.39084138061763e-06,"Gm12027","UP","fibroblasts"
"4661",8.68941328564137e-06,"Tef","DOWN","fibroblasts"
"4662",8.90306240643244e-06,"Rb1cc1","UP","fibroblasts"
"4663",9.94260644698493e-06,"Nyap2","UP","fibroblasts"
"4664",1.03088651151092e-05,"Arpc2","DOWN","fibroblasts"
"4665",1.06644802163947e-05,"Magi1","UP","fibroblasts"
"4666",1.16796275444606e-05,"Tmem132d","DOWN","fibroblasts"
"4667",1.20306221982853e-05,"Tiam2","DOWN","fibroblasts"
"4668",1.23320501287315e-05,"Mtmr12","DOWN","fibroblasts"
"4669",1.28133221406612e-05,"Mmp17","DOWN","fibroblasts"
"4670",1.31438208576526e-05,"Ncan","DOWN","fibroblasts"
"4671",1.33084017313992e-05,"Carnmt1","DOWN","fibroblasts"
"4672",1.37048251466168e-05,"Numbl","DOWN","fibroblasts"
"4673",1.50762623658813e-05,"Dhx36","UP","fibroblasts"
"4674",1.5362116026895e-05,"Mbnl2","DOWN","fibroblasts"
"4675",1.62988998688571e-05,"Il1rapl2","DOWN","fibroblasts"
"4676",1.74465342499976e-05,"Zfp407","UP","fibroblasts"
"4677",1.7844506365593e-05,"Ndrg1","DOWN","fibroblasts"
"4678",1.80445443546492e-05,"Arih1","DOWN","fibroblasts"
"4679",1.91988262126097e-05,"4930447N08Rik","UP","fibroblasts"
"4680",1.93562212015095e-05,"Grb14","DOWN","fibroblasts"
"4681",1.98727328253113e-05,"Sox5","UP","fibroblasts"
"4682",2.14868326750764e-05,"Gm48091","UP","fibroblasts"
"4683",2.18716794252688e-05,"Gm48004","UP","fibroblasts"
"4684",2.19725592308588e-05,"Dpysl2","DOWN","fibroblasts"
"4685",2.1975306887352e-05,"Gm5820","UP","fibroblasts"
"4686",2.23099909328612e-05,"Chrm3","DOWN","fibroblasts"
"4687",2.26900083988695e-05,"Man1c1","DOWN","fibroblasts"
"4688",2.30450868743701e-05,"Slc49a4","DOWN","fibroblasts"
"4689",2.38840955105328e-05,"Cadps2","UP","fibroblasts"
"4690",2.46370055332657e-05,"Cntn5","DOWN","fibroblasts"
"4691",2.53403011456868e-05,"Bhlhe40","DOWN","fibroblasts"
"4692",2.64370840137981e-05,"Zwint","DOWN","fibroblasts"
"4693",2.67673045487356e-05,"Psmd5","DOWN","fibroblasts"
"4694",3.24294953579421e-05,"Zbtb4","DOWN","fibroblasts"
"4695",3.4791573313234e-05,"Pcdh9","UP","fibroblasts"
"4696",3.48356087186062e-05,"Tmem196","UP","fibroblasts"
"4697",3.58201505119816e-05,"Map1s","DOWN","fibroblasts"
"4698",3.64823231849909e-05,"Satb2","UP","fibroblasts"
"4699",3.77369357332357e-05,"Slc45a1","DOWN","fibroblasts"
"4700",4.18068670607127e-05,"Arhgap39","DOWN","fibroblasts"
"4701",4.23947034862198e-05,"Synpo","DOWN","fibroblasts"
"4702",4.55853774172814e-05,"Crmp1","DOWN","fibroblasts"
"4703",4.57998697277042e-05,"Mthfd1l","DOWN","fibroblasts"
"4704",4.67322401359198e-05,"Kcnab1","UP","fibroblasts"
"4705",4.71284899791159e-05,"Snhg11","UP","fibroblasts"
"4706",4.73575783295525e-05,"Bhlhe41","DOWN","fibroblasts"
"4707",4.75168552065815e-05,"Fap","UP","fibroblasts"
"4708",4.82431316651077e-05,"Dmd","UP","fibroblasts"
"4709",4.91976153764348e-05,"Rxfp1","UP","fibroblasts"
"4710",4.98363204464123e-05,"Pex5l","DOWN","fibroblasts"
"4711",5.23616199992568e-05,"Robo3","UP","fibroblasts"
"4712",5.34237008765298e-05,"Lmna","DOWN","fibroblasts"
"4713",5.38869004471006e-05,"1700111E14Rik","UP","fibroblasts"
"4714",5.39531012259599e-05,"Macrod2os1","UP","fibroblasts"
"4715",5.49314847675255e-05,"Ptms","DOWN","fibroblasts"
"4716",5.56019394727213e-05,"Gm28175","UP","fibroblasts"
"4717",5.68254306553351e-05,"Baiap2","DOWN","fibroblasts"
"4718",6.06906757204989e-05,"Gm20275","UP","fibroblasts"
"4719",6.06923406234819e-05,"Sh3pxd2a","DOWN","fibroblasts"
"4720",6.15599013063948e-05,"6430548M08Rik","DOWN","fibroblasts"
"4721",6.21446622454681e-05,"Ago2","DOWN","fibroblasts"
"4722",6.37549420019227e-05,"Phf21b","DOWN","fibroblasts"
"4723",6.3796364576292e-05,"Jph1","DOWN","fibroblasts"
"4724",6.57751912951666e-05,"Prkca","UP","fibroblasts"
"4725",6.73421205788673e-05,"Klhl32","UP","fibroblasts"
"4726",6.84820758638294e-05,"Afmid","DOWN","fibroblasts"
"4727",7.01391053881731e-05,"Pou3f2","UP","fibroblasts"
"4728",7.15298072991993e-05,"Plk2","DOWN","fibroblasts"
"4729",7.23558445494307e-05,"Pum1","DOWN","fibroblasts"
"4730",7.24887135510036e-05,"Fnip1","DOWN","fibroblasts"
"4731",7.26065879249614e-05,"Rela","DOWN","fibroblasts"
"4732",7.33198918236368e-05,"Pnisr","UP","fibroblasts"
"4733",7.42590461306876e-05,"Flrt2","UP","fibroblasts"
"4734",7.44607422584783e-05,"Smad1","DOWN","fibroblasts"
"4735",7.55054913912105e-05,"Sgsm1","DOWN","fibroblasts"
"4736",7.58571499381529e-05,"Eif4ebp2","DOWN","fibroblasts"
"4737",7.78574551536509e-05,"Efhd2","DOWN","fibroblasts"
"4738",7.81232656731136e-05,"Pde5a","UP","fibroblasts"
"4739",8.12616722095416e-05,"Slc24a3","UP","fibroblasts"
"4740",8.35630390208576e-05,"Prkaa1","DOWN","fibroblasts"
"4741",8.50996467196126e-05,"Ptpn1","DOWN","fibroblasts"
"4742",8.74913068225219e-05,"Greb1","UP","fibroblasts"
"4743",8.90161273162696e-05,"Tra2a","DOWN","fibroblasts"
"4744",8.9721078073724e-05,"Kcnq5","DOWN","fibroblasts"
"4745",9.35300643295485e-05,"Coro1a","DOWN","fibroblasts"
"4746",9.51949829961152e-05,"Mef2c","UP","fibroblasts"
"4747",9.59929284488232e-05,"Gm20642","UP","fibroblasts"
"4748",9.64511318886437e-05,"Slc2a3","DOWN","fibroblasts"
"4749",9.66314853198868e-05,"Galnt17","DOWN","fibroblasts"
"4750",9.93070853624812e-05,"Fam49a","DOWN","fibroblasts"
"4751",0.000102779582772968,"Gabra3","UP","fibroblasts"
"4752",0.000102916610376062,"Skil","DOWN","fibroblasts"
"4753",0.000103478430277012,"Mrtfa","DOWN","fibroblasts"
"4754",0.000104796154405548,"Ntsr2","DOWN","fibroblasts"
"4755",0.000107951023467654,"Klf9","DOWN","fibroblasts"
"4756",0.0001116158985425,"Peli1","DOWN","fibroblasts"
"4757",0.000114467766451542,"Scn1a","UP","fibroblasts"
"4758",0.000114876535046422,"Gm17171","UP","fibroblasts"
"4759",0.000116624856093006,"Mvb12b","DOWN","fibroblasts"
"4760",0.000117520322094089,"Mef2d","DOWN","fibroblasts"
"4761",0.000119049559697663,"Tub","DOWN","fibroblasts"
"4762",0.000126412660988315,"Fam189a1","DOWN","fibroblasts"
"4763",0.000127605775942722,"Rab15","DOWN","fibroblasts"
"4764",0.00012830529908902,"Sntb1","UP","fibroblasts"
"4765",0.000128861745809784,"Srrm4","DOWN","fibroblasts"
"4766",0.000134776102041468,"Samd8","DOWN","fibroblasts"
"4767",0.000136585534772898,"Vgll2","UP","fibroblasts"
"4768",0.000145105662328332,"Plekha6","DOWN","fibroblasts"
"4769",0.000153478919721684,"Plcl1","DOWN","fibroblasts"
"4770",0.000160800409743112,"Cacna2d3","UP","fibroblasts"
"4771",0.000161407934418685,"Klf10","DOWN","fibroblasts"
"4772",0.000161716392571402,"Amz1","DOWN","fibroblasts"
"4773",0.000162430198684801,"Iqgap1","DOWN","fibroblasts"
"4774",0.000162852958478273,"Shisal1","DOWN","fibroblasts"
"4775",0.000165931466005458,"Tbr1","UP","fibroblasts"
"4776",0.000166446046893509,"Prkd1","UP","fibroblasts"
"4777",0.000170174809804416,"Iffo2","DOWN","fibroblasts"
"4778",0.000171978295997614,"9630014M24Rik","UP","fibroblasts"
"4779",0.000174268971734881,"Traip","DOWN","fibroblasts"
"4780",0.000176598237734458,"Bace2","UP","fibroblasts"
"4781",0.000176796848837715,"Ptp4a2","DOWN","fibroblasts"
"4782",0.000178772368731064,"Nfix","DOWN","fibroblasts"
"4783",0.00017945345799242,"A330015K06Rik","UP","fibroblasts"
"4784",0.000181760658116492,"Map3k14","DOWN","fibroblasts"
"4785",0.000185943855158288,"Rprml","DOWN","fibroblasts"
"4786",0.000187892325672853,"Clmn","DOWN","fibroblasts"
"4787",0.000188742135011581,"Etv6","DOWN","fibroblasts"
"4788",0.000192763302266332,"Abr","DOWN","fibroblasts"
"4789",0.000193277779176565,"Tmem38a","DOWN","fibroblasts"
"4790",0.000196032491676535,"Spock2","DOWN","fibroblasts"
"4791",0.000196471129672405,"Rbm26","UP","fibroblasts"
"4792",0.000199355814353303,"Nmb","DOWN","fibroblasts"
"4793",0.000201765697593121,"Pappa2","UP","fibroblasts"
"4794",0.000201897001714788,"Gpc3","UP","fibroblasts"
"4795",0.000202934725317657,"Pde8b","UP","fibroblasts"
"4796",0.000203058616223273,"Auts2","DOWN","fibroblasts"
"4797",0.000205761853207314,"Slit3","DOWN","fibroblasts"
"4798",0.000208797643103481,"Gm37679","UP","fibroblasts"
"4799",0.000210978188479419,"Coq10b","DOWN","fibroblasts"
"4800",0.000215628262285015,"4930473D10Rik","UP","fibroblasts"
"4801",0.000215945462725466,"Abhd6","DOWN","fibroblasts"
"4802",0.000218768234585494,"Gm43948","UP","fibroblasts"
"4803",0.000219294645577278,"Prpf4b","UP","fibroblasts"
"4804",0.000223202684997322,"Dock10","UP","fibroblasts"
"4805",0.000223242059679532,"B230219D22Rik","DOWN","fibroblasts"
"4806",0.00022614277175771,"Ankrd33b","DOWN","fibroblasts"
"4807",0.000229020879433653,"Gm3558","DOWN","fibroblasts"
"4808",0.000230316376296401,"Bcar1","DOWN","fibroblasts"
"4809",0.000232974095618932,"Diras2","UP","fibroblasts"
"4810",0.000234173431561471,"N4bp2l2","DOWN","fibroblasts"
"4811",0.000240968976150334,"Kcnj9","DOWN","fibroblasts"
"4812",0.000242262572138971,"Purg","DOWN","fibroblasts"
"4813",0.000242343326887106,"Sntg1","UP","fibroblasts"
"4814",0.000249814851055802,"Hunk","UP","fibroblasts"
"4815",0.000252233982690024,"Dyrk2","DOWN","fibroblasts"
"4816",0.00025673980218997,"Nrn1","UP","fibroblasts"
"4817",0.000256746416593617,"Cpeb1","DOWN","fibroblasts"
"4818",0.000257090853186591,"Atp2a2","UP","fibroblasts"
"4819",0.000262688046982525,"Jakmip2","DOWN","fibroblasts"
"4820",0.00026341169401002,"Ntng2","DOWN","fibroblasts"
"4821",0.000263482987976256,"Syk","UP","fibroblasts"
"4822",0.000271845162352565,"Ajap1","DOWN","fibroblasts"
"4823",0.000279268376339113,"Nsf","DOWN","fibroblasts"
"4824",0.00028526966162282,"Opcml","UP","fibroblasts"
"4825",0.000291023124780031,"Lgi3","DOWN","fibroblasts"
"4826",0.00029376481723848,"Adgra1","DOWN","fibroblasts"
"4827",0.000301140836792438,"Synj1","DOWN","fibroblasts"
"4828",0.00030167522914528,"Insyn2a","DOWN","fibroblasts"
"4829",0.000305024136406821,"Il17ra","UP","fibroblasts"
"4830",0.00030634607563344,"Mir99ahg","UP","fibroblasts"
"4831",0.000309350043148074,"Epb41l1","DOWN","fibroblasts"
"4832",0.000310235427537244,"Cep85l","UP","fibroblasts"
"4833",0.000310922023138889,"Ankrd12","DOWN","fibroblasts"
"4834",0.000312950554235483,"Gm9934","DOWN","fibroblasts"
"4835",0.000313514357137992,"Mir9-3hg","DOWN","fibroblasts"
"4836",0.000313871767373597,"Kctd1","DOWN","fibroblasts"
"4837",0.000314013822147178,"R3hdm1","UP","fibroblasts"
"4838",0.000315181909598845,"Mt3","DOWN","fibroblasts"
"4839",0.000318526723162907,"Srsf2","DOWN","fibroblasts"
"4840",0.000323578009938014,"Dcbld1","UP","fibroblasts"
"4841",0.000328043957958005,"Lrrc4b","DOWN","fibroblasts"
"4842",0.000328578468085553,"Crtac1","UP","fibroblasts"
"4843",0.000332946537400622,"Dcc","DOWN","fibroblasts"
"4844",0.00034677018369906,"Jak2","DOWN","fibroblasts"
"4845",0.000347964344639671,"Hsf5","DOWN","fibroblasts"
"4846",0.000349466737111256,"Aak1","DOWN","fibroblasts"
"4847",0.000350672877646749,"Ndufa1","DOWN","fibroblasts"
"4848",0.000353904684740647,"Cacng3","DOWN","fibroblasts"
"4849",0.000362488651192221,"Ptprd","DOWN","fibroblasts"
"4850",0.000379635136005161,"Nab2","DOWN","fibroblasts"
"4851",0.000380049178892367,"Gm17133","UP","fibroblasts"
"4852",0.000381136891256033,"Coro1c","DOWN","fibroblasts"
"4853",0.000395278445637857,"Slc7a14","DOWN","fibroblasts"
"4854",0.000395972963258317,"Ackr1","DOWN","fibroblasts"
"4855",0.000397964605164369,"Irf2","DOWN","fibroblasts"
"4856",0.000399113987377249,"Rab6b","DOWN","fibroblasts"
"4857",0.000399680331918149,"Ncald","DOWN","fibroblasts"
"4858",0.000407889303000238,"Car3","UP","fibroblasts"
"4859",0.00041087942947704,"Dok6","UP","fibroblasts"
"4860",0.000417822412635939,"Cdv3","DOWN","fibroblasts"
"4861",0.000426759286168385,"Gprin3","DOWN","fibroblasts"
"4862",0.000437210012783537,"Mef2a","DOWN","fibroblasts"
"4863",0.000438461467552377,"Lrrtm4","DOWN","fibroblasts"
"4864",0.000440194200690566,"Kcnk10","DOWN","fibroblasts"
"4865",0.000450166747008225,"Bicdl1","DOWN","fibroblasts"
"4866",0.000451753394632682,"9330159F19Rik","DOWN","fibroblasts"
"4867",0.000452920510022221,"Aar2","DOWN","fibroblasts"
"4868",0.00045410081432107,"Sh2d4b","DOWN","fibroblasts"
"4869",0.000459670111463098,"Ttc39c","DOWN","fibroblasts"
"4870",0.000466711727381171,"Slc7a5","DOWN","fibroblasts"
"4871",0.000469731992336338,"Gm1043","DOWN","fibroblasts"
"4872",0.000472608056353069,"Ttc3","DOWN","fibroblasts"
"4873",0.00047519320754539,"Plekhh3","DOWN","fibroblasts"
"4874",0.000484291881624131,"Gm32509","UP","fibroblasts"
"4875",0.000485881855678932,"Fbxw2","DOWN","fibroblasts"
"4876",0.000489016776355074,"Fbxo38","UP","fibroblasts"
"4877",0.000492289226581963,"Abcd2","UP","fibroblasts"
"4878",0.00049790931329711,"Mpp2","DOWN","fibroblasts"
"4879",0.000498509826772175,"Tmem163","DOWN","fibroblasts"
"4880",0.000502251369490599,"Zfand3","DOWN","fibroblasts"
"4881",0.000502283166542329,"Pkp1","UP","fibroblasts"
"4882",0.000504258512143514,"Ccdc6","DOWN","fibroblasts"
"4883",0.000513508062568248,"Dbn1","DOWN","fibroblasts"
"4884",0.000514709850695917,"Epn2","DOWN","fibroblasts"
"4885",0.000520544738359838,"Acsl3","DOWN","fibroblasts"
"4886",0.000521032013023601,"Creg2","DOWN","fibroblasts"
"4887",0.00054225817829268,"Wdr74","UP","fibroblasts"
"4888",0.00054300156570979,"Slc5a3","DOWN","fibroblasts"
"4889",0.000543241804202337,"Mrtfb","DOWN","fibroblasts"
"4890",0.000545001102873315,"Brinp2","DOWN","fibroblasts"
"4891",0.000553095568139137,"Agpat5","DOWN","fibroblasts"
"4892",0.000556167751487235,"Zfpm2","DOWN","fibroblasts"
"4893",0.000560131619861746,"Cflar","DOWN","fibroblasts"
"4894",0.000560339670340887,"Trak1","DOWN","fibroblasts"
"4895",0.000563875253837044,"Nr2f2","DOWN","fibroblasts"
"4896",0.000572996984426771,"Ubl3","DOWN","fibroblasts"
"4897",0.000577639835247304,"Epha3","UP","fibroblasts"
"4898",0.00058178999245322,"Rbfox2","DOWN","fibroblasts"
"4899",0.000583889322679352,"Prkcg","DOWN","fibroblasts"
"4900",0.000590022293026905,"Ranbp9","DOWN","fibroblasts"
"4901",0.000592179699893811,"5730522E02Rik","DOWN","fibroblasts"
"4902",0.00059267357316108,"Fbxo21","DOWN","fibroblasts"
"4903",0.000597309503186175,"Sncb","DOWN","fibroblasts"
"4904",0.000597777676992419,"Gbf1","DOWN","fibroblasts"
"4905",0.000598758673000051,"Jade2","DOWN","fibroblasts"
"4906",0.000600179988029539,"B3galt2","UP","fibroblasts"
"4907",0.00060417114517153,"Rgma","DOWN","fibroblasts"
"4908",0.000607669985605858,"Gm16093","UP","fibroblasts"
"4909",0.00061090488242061,"Dgkd","DOWN","fibroblasts"
